"ID"	"IRI"	"PreferredTerm"	"Description"	"Code"
"urn:miriam:orphanet:99936"	"urn:miriam:orphanet:Orphanet_99936"	"Autosomal dominant Charcot-Marie-Tooth disease type 2B"	"Autosomal dominant Charcot-Marie-Tooth disease type 2B (CMT2B) is a severe form of axonal Charcot-Marie-Tooth disease, a peripheral sensorimotor neuropathy. CMT2B onset, in the 2nd or 3rd decade, is characterized by ulcerations and infections of feet. Symmetric and distal weakness develops mostly in the legs together with a severe symmetric distal sensory loss, tendon reflexes are only reduced at ankles and foot deformities, including pes cavus or planus and hammer toes, appear in childhood."	"99936"
"urn:miriam:orphanet:99937"	"urn:miriam:orphanet:Orphanet_99937"	"Autosomal dominant Charcot-Marie-Tooth disease type 2C"	"Autosomal dominant Charcot-Marie-Tooth disease type 2C (CMT2C) is a form of axonal Charcot-Marie-Tooth disease, a peripheral sensorimotor neuropathy, characterized by the association of vocal cord anomalies, impairment of respiratory muscles and sensorineural hearing loss with the distal hands and feet weakness. Onset is between infancy and the 6th decade."	"99937"
"urn:miriam:orphanet:99938"	"urn:miriam:orphanet:Orphanet_99938"	"Autosomal dominant Charcot-Marie-Tooth disease type 2D"	"Autosomal dominant Charcot-Marie-Tooth disease type 2D (CMT2D) is a form of axonal Charcot-Marie-Tooth disease, a peripheral sensorimotor neuropathy, characterized by distal weakness primarily and predominantly occurring in the upper limbs and tendon reflexes absent or reduced in the arms and decreased in the legs. Progression is slow."	"99938"
"urn:miriam:orphanet:99939"	"urn:miriam:orphanet:Orphanet_99939"	"Autosomal dominant Charcot-Marie-Tooth disease type 2E"	"Autosomal dominant Charcot-Marie-Tooth disease type 2E (CMT2E) is a form of axonal Charcot-Marie-Tooth disease, a peripheral sensorimotor neuropathy. CMT2E onset is in the first to 6th decade with a gait anomaly and a leg weakness that reaches the arms secondarily. Tendon reflexes are reduced or absent and, after years, all patients have a pes cavus. Other signs may be present, including hearing loss and postural tremor."	"99939"
"urn:miriam:orphanet:99940"	"urn:miriam:orphanet:Orphanet_99940"	"Autosomal dominant Charcot-Marie-Tooth disease type 2F"	"Autosomal dominant Charcot-Marie-Tooth disease type 2F (CMT2F) is a form of axonal Charcot-Marie-Tooth disease, a peripheral sensorimotor neuropathy. CMT2F is characterized by symmetric weakness primarily occurring in the lower limbs (distal muscles in a majority of cases) and reaching the arms only after 5 to 10 years, occasional and predominantly distal sensory loss and reduced tendon reflexes. CMT2F presents with gait anomaly between the 1st and 6th decade and early onset is generally associated to a more severe phenotype which may include foot drop."	"99940"
"urn:miriam:orphanet:99941"	"urn:miriam:orphanet:Orphanet_99941"	"Autosomal dominant Charcot-Marie-Tooth disease type 2G"	"onset is associated to development of foot deformity and walking difficulties between the 1st and the 8th decades, with a median range in the 2nd one. Weakness and sensory loss involve primarily the legs and ankles tendon reflexes are reduced. CMT2G has a slowly progressive course."	"99941"
"urn:miriam:orphanet:99942"	"urn:miriam:orphanet:Orphanet_99942"	"Autosomal dominant Charcot-Marie-Tooth disease type 2I"	"Autosomal dominant Charcot-Marie-Tooth disease type 2I (CMT2I) is a form of axonal Charcot-Marie-Tooth disease, a peripheral sensorimotor neuropathy, characterized by a late onset with severe sensory loss (paresthesia and hypoesthesia) associated with distal weakness, mainly of the legs, and absent or reduced deep tendon reflexes."	"99942"
"urn:miriam:orphanet:99943"	"urn:miriam:orphanet:Orphanet_99943"	"Autosomal dominant Charcot-Marie-Tooth disease type 2J"	"Autosomal dominant Charcot-Marie-Tooth disease type 2J (CMT2J) is a form of axonal Charcot-Marie-Tooth disease, a peripheral sensorimotor neuropathy, characterized by a relatively late onset, pupillary abnormalities and deafness, in most patients, associated with distal weakness and muscle atrophy."	"99943"
"urn:miriam:orphanet:99944"	"urn:miriam:orphanet:Orphanet_99944"	"Autosomal dominant Charcot-Marie-Tooth disease type 2K"	"Autosomal dominant Charcot-Marie-Tooth disease, type 2K (CMT2K) is an axonal CMT peripheral sensorimotor polyneuropathy."	"99944"
"urn:miriam:orphanet:99945"	"urn:miriam:orphanet:Orphanet_99945"	"Autosomal dominant Charcot-Marie-Tooth disease type 2L"	"Autosomal dominant Charcot-Marie-Tooth disease type 2L (CMT2L) is a form of axonal Charcot-Marie-Tooth disease, a peripheral sensorimotor neuropathy. In the single family reported to date, CMT2L onset is between 15 and 33 years. Patients present with a symmetric distal weakness of legs and occasionally of the hands, absent or reduced tendon reflexes, distal legs sensory loss and frequently a pes cavus. Progression is slow."	"99945"
"urn:miriam:orphanet:99946"	"urn:miriam:orphanet:Orphanet_99946"	"Autosomal dominant Charcot-Marie-Tooth disease type 2A1"	"Autosomal dominant Charcot-Marie-Tooth disease type 2A1 (CMT2A1) is a form of axonal Charcot-Marie-Tooth disease, a peripheral sensorimotor neuropathy. CMT2A presents with a more prominent muscle weakness in lower than upper limbs and frequent postural tremor."	"99946"
"urn:miriam:orphanet:99947"	"urn:miriam:orphanet:Orphanet_99947"	"Autosomal dominant Charcot-Marie-Tooth disease type 2A2"	"Autosomal dominant Charcot-Marie-Tooth disease type 2A2 (CMT2A2) is a subtype of Autosomal dominant Charcot-Marie-Tooth disease type 2 characterized by the childhood onset of distal weakness and areflexia (with earlier and more severe involvement of the lower extremities), reduced sensory modalities (primarily pain and temperature sensation), foot deformities, postural tremor, scoliosis and contractures. Optic atrophy, vocal cord palsy with dysphonia, sensorineural hearing loss, spinal cord abnormalities and hydrocephalus have also been reported."	"99947"
"urn:miriam:orphanet:99948"	"urn:miriam:orphanet:Orphanet_99948"	"Charcot-Marie-Tooth disease type 4A"	"Charcot-Marie-Tooth disease type 4A (CMT4A) is a subtype of Charcot-Marie-Tooth disease type 4 characterized by early-onset (infancy to early childhood) of severe, rapidly progressing demyelinating, axonal, or intermediate sensorimotor neuropathy usually affecting first, and more severely, the distal lower extremities and later the proximal muscles and upper extremities. Nerve conduction velocities range from very slow to normal. Apart from the typical CMT phenotype (distal muscle weakness and atrophy, sensory loss, frequent pes cavus foot deformity), patients commonly present delayed motor development, vocal cord paresis, mild sensory loss, abolished deep tendon reflexes, and skeletal deformities."	"99948"
"urn:miriam:orphanet:99949"	"urn:miriam:orphanet:Orphanet_99949"	"Charcot-Marie-Tooth disease type 4C"	"Charcot-Marie-Tooth disease type 4C (CMT4C) is a subtype of Charcot-Marie-Tooth type 4 characterized by childhood or adolescent-onset of a relatively mild, demyelinating sensorimotor neuropathy that contrasts with a severe, rapidly progressing, early-onset scoliosis, and the typical CMT phenotype (i.e. distal muscle weakness and atrophy, sensory loss, and often foot deformity). A wide spectrum of nerve conduction velocities are observed and cranial nerve involvement and kyphoscoliosis have also been reported."	"99949"
"urn:miriam:orphanet:99950"	"urn:miriam:orphanet:Orphanet_99950"	"Charcot-Marie-Tooth disease type 4D"	"Charcot-Marie-Tooth disease type 4D (CMT4D) is a subtype of Charcot-Marie-Tooth disease type 4 characterized by a childhood-onset of severe, progressive, demyelinating sensorimotor neuropathy manifesting with distal muscle weakness and atrophy, sensorineural hearing impairment leading to deafness (usually in third decade), severely reduced nerve conduction velocities, and skeletal, especially foot, deformities. Tongue atrophy has also been reported."	"99950"
"urn:miriam:orphanet:99951"	"urn:miriam:orphanet:Orphanet_99951"	"Charcot-Marie-Tooth disease type 4E"	"Charcot-Marie-Tooth disease type 4E (CMT4E) is a congenital, hypomyelinating subtype of Charcot-Marie-Tooth disease type 4 characterized by a Dejerine-Sottas syndrome-like phenotype (incl. hypotonia and/or delayed motor development in infancy), extremely slow nerve conduction velocities, potential respiratory dysfunction, cranial nerve involvement, and the typical CMT phenotype, i.e. distal muscle weakness and atrophy, sensory loss, and foot deformity."	"99951"
"urn:miriam:orphanet:99952"	"urn:miriam:orphanet:Orphanet_99952"	"Charcot-Marie-Tooth disease type 4F"	"Charcot-Marie-Tooth disease type 4F (CMT4F) is a severe, demyelinating subtype of Charcot-Marie-Tooth disease type 4 characterized by the childhood onset of a slowly-progressing typical CMT phenotype (i.e. distal muscle weakness and atrophy, as well as pes cavus) that presents severe sensory loss (frequently with sensory ataxia), moderately to severely reduced motor nerve conduction velocities and almost invariable absence of sensory nerve action potentials, and delayed motor milestones."	"99952"
"urn:miriam:orphanet:99953"	"urn:miriam:orphanet:Orphanet_99953"	"Charcot-Marie-Tooth disease type 4G"	"Charcot-Marie-Tooth disease type 4G (CMT4G) is a subtype of Charcot-Marie-Tooth disease type 4 characterized by early childhood onset of progressive distal muscle weakness and atrophy, delayed motor development, prominent distal sensory impairment, areflexia, moderately reduced nerve conduction velocities, and foot and hand deformities in Balkan (Russe) Gypsies."	"99953"
"urn:miriam:orphanet:99954"	"urn:miriam:orphanet:Orphanet_99954"	"Charcot-Marie-Tooth disease type 4H"	"Charcot-Marie-Tooth disease type 4H is a subtype of Charcot-Marie-Tooth disease type 4 characterized by onset before two years of age of severe, slowly progressive, demyelinating sensorimotor neuropathy manifesting with delayed motor development (walking), unsteady gait, distal muscle weakness and atrophy (more prominent in the lower limbs), areflexia, mild symmetrical stocking-distribution hypoesthesia, and skeletal malformations (incl. kyphoscoliosis, short neck, pes cavus and pes equinus). Severely reduced nerve conduction velocities are associated."	"99954"
"urn:miriam:orphanet:99955"	"urn:miriam:orphanet:Orphanet_99955"	"Charcot-Marie-Tooth disease type 4B1"	"Charcot-Marie-Tooth disease type 4B1 (CMT4B1) is a subtype of Charcot-Marie-Tooth disease type 4 characterized by an early childhood-onset of severe, demyelinating sensorimotor neuropathy, various degrees of complex myelin outfoldings seen on peripheral nerve biopsy, very slow, and often undetectable, nerve conduction velocities, and the typical CMT phenotype (i.e. distal muscle weakness and atrophy, sensory loss, and frequent pes cavus). Other reported features include facial weakness, vocal cord paresis, respiratory difficulties, and skeletal deformities (e.g. chest deformities, claw hands, pes equinovarus)."	"99955"
"urn:miriam:orphanet:99956"	"urn:miriam:orphanet:Orphanet_99956"	"Charcot-Marie-Tooth disease type 4B2"	"Charcot-Marie-Tooth disease type 4B2 (CMT4B2) is a subtype of Charcot-Marie-Tooth type 4 characterized by a severe, early childhood-onset of demyelinating sensorimotor neuropathy, early-onset glaucoma, focally folded myelin sheaths in the peripheral nerves, severely reduced nerve conduction velocities, and the typical CMT phenotype (i.e. distal muscle weakness and atrophy, sensory loss, and frequent pes cavus). Severe visual impairment leading to visual loss has also been reported."	"99956"
"urn:miriam:orphanet:99960"	"urn:miriam:orphanet:Orphanet_99960"	"Benign recurrent intrahepatic cholestasis type 1"		"99960"
"urn:miriam:orphanet:99961"	"urn:miriam:orphanet:Orphanet_99961"	"Benign recurrent intrahepatic cholestasis type 2"		"99961"
"urn:miriam:orphanet:99965"	"urn:miriam:orphanet:Orphanet_99965"	"O'Sullivan-McLeod syndrome"	"O' Sullivan McLeod syndrome is a benign lower motor neuron disorder and a rare variant of monomelic amyotrophy (MA; see this term), characterized by an initial unilateral weakness in the intrinsic hand muscles that eventually spreads to the opposite limb (with an asymmetrical distribution) and that has a very slow progression of muscular atrophy over a 20 year period."	"99965"
"urn:miriam:orphanet:99966"	"urn:miriam:orphanet:Orphanet_99966"	"Atypical teratoid rhabdoid tumor"	"Atypical teratoid rhabdoid tumor (ATRT) is a highly malignant central nervous system (CNS) rhabdoid tumor (RT; see this term) found almost exclusively in children."	"99966"
"urn:miriam:orphanet:99967"	"urn:miriam:orphanet:Orphanet_99967"	"Myxoid/round cell liposarcoma"	"Myxoid/round cell liposarcoma (MRCLS) is a type of liposarcoma (LS; see this term) mostly located in the limbs, with a variable behavior depending on the histological subtype. Both myxoid and round cell are distinct histological subtypes of LS."	"99967"
"urn:miriam:orphanet:99969"	"urn:miriam:orphanet:Orphanet_99969"	"Pleomorphic liposarcoma"	"Pleomorphic liposarcoma (PLS), the rarest subtype of liposarcoma (LS; see this term), is an aggressive, fast growing tumor located usually in the deep soft tissues of the lower and upper extremities. It is characterized by a variable number of pleomorphic lipoblasts and, in contrast to dedifferentiated liposarcoma, it lacks any association with well-differentiated liposarcoma (see these terms)."	"99969"
"urn:miriam:orphanet:99970"	"urn:miriam:orphanet:Orphanet_99970"	"Dedifferentiated liposarcoma"	"Dedifferentiated liposarcoma (DDLS) is a high-grade subtype of liposarcoma (LS; see this term) that progresses from well-differentiated liposarcoma (WDLS; see this term), and most often occurs in the retroperitoneum. It is defined as a region of nonlipogenic sarcoma associated with WDLS. ."	"99970"
"urn:miriam:orphanet:99971"	"urn:miriam:orphanet:Orphanet_99971"	"Well-differentiated liposarcoma"	"Well-differentiated liposarcoma (WDLS), the most common type of liposarcoma (LS; see this term), is a slow growing, painless tumor usually located in the retroperitoneum or the limbs. It is composed of proliferating mature adipocytes."	"99971"
"urn:miriam:orphanet:99972"	"urn:miriam:orphanet:Orphanet_99972"	"OBSOLETE: Immunoglobulin A1 deficiency"		"99972"
