"ID"	"IRI"	"PreferredTerm"	"Description"	"Code"
"urn:miriam:uberon:0018391"	"http://purl.obolibrary.org/obo/UBERON_0018391"	"chemoreceptor"	"A sensory receptor that detects chemical stimulus within the body."	"0018391"
"urn:miriam:uberon:0018392"	"http://purl.obolibrary.org/obo/UBERON_0018392"	"arterial baroreceptor"	"Arterial baroreceptors are stretch receptors that are stimulated by distortion of the arterial wall when pressure changes."	"0018392"
"urn:miriam:uberon:0018393"	"http://purl.obolibrary.org/obo/UBERON_0018393"	"low-pressure baroreceptor"	"found in large systemic veins, in pulmonary vessels, and in the walls of the right atrium and ventricles of the heart (the atrial volume receptors)."	"0018393"
"urn:miriam:uberon:0018394"	"http://purl.obolibrary.org/obo/UBERON_0018394"	"vein baroreceptor"	"A baroreceptor that located_in a vein."	"0018394"
"urn:miriam:uberon:0018395"	"http://purl.obolibrary.org/obo/UBERON_0018395"	"cardiac baroreceptor"	"A baroreceptor that located_in a heart."	"0018395"
"urn:miriam:uberon:0018396"	"http://purl.obolibrary.org/obo/UBERON_0018396"	"pulmonary baroreceptor"	"A baroreceptor that located_in a pulmonary vascular system."	"0018396"
"urn:miriam:uberon:0018397"	"http://purl.obolibrary.org/obo/UBERON_0018397"	"posterior superior alveolar artery"	"The posterior superior alveolar artery (posterior dental artery) is given off from the maxillary, frequently in conjunction with the infraorbital just as the trunk of the vessel is passing into the pterygopalatine fossa."	"0018397"
"urn:miriam:uberon:0018398"	"http://purl.obolibrary.org/obo/UBERON_0018398"	"superior alveolar nerve"		"0018398"
"urn:miriam:uberon:0018401"	"http://purl.obolibrary.org/obo/UBERON_0018401"	"posterior superior alveolar nerve"	"The posterior superior alveolar branches (posterior superior dental branches) arise from the trunk of the maxillary nerve just before it enters the infraorbital groove; they are generally two in number, but sometimes arise by a single trunk. They descend on the tuberosity of the maxilla and give off several twigs to the gums and neighboring parts of the mucous membrane of the cheek. They then enter the posterior alveolar canals on the infratemporal surface of the maxilla, and, passing from behind forward in the substance of the bone, communicate with the middle superior alveolar nerve, and give off branches to the lining membrane of the maxillary sinus and gingival and dental branches to each molar tooth from a superior dental plexus; these branches enter the apical foramina at the roots of the teeth. The posterior superior alveolar nerve innervates the second and third maxillary molars, and two of the three roots of the maxillary first molar (all but the mesiobuccal root). When giving a Posterior Superior Alveolar nerve block, it will anesthetize the mesialbuccal root of the maxillary first molar approximately 72% of the time."	"0018401"
"urn:miriam:uberon:0018405"	"http://purl.obolibrary.org/obo/UBERON_0018405"	"inferior alveolar nerve"		"0018405"
"urn:miriam:uberon:0018406"	"http://purl.obolibrary.org/obo/UBERON_0018406"	"mental nerve"	"Mental nerve is a general somatic afferent (sensory) nerve which provides sensation to the anterior aspects of the chin and lower lip as well as the buccal gingivae of the mandibular anterior teeth and the premolars. It is a branch of the posterior trunk of the inferior alveolar nerve, which is itself a branch of the mandibular division of the trigeminal nerve (CN V). The nerve emerges at the mental foramen in the mandibula, and divides beneath the Depressor anguli oris muscle into three branches: one descends to the skin of the chin. two ascend to the skin and mucous membrane of the lower lip. These branches communicate freely with the facial nerve."	"0018406"
"urn:miriam:uberon:0018407"	"http://purl.obolibrary.org/obo/UBERON_0018407"	"infra-orbital foramen of maxilla"	"A foramen on the exterior of the maxilla that is continuous with the infra-orbital canal and is the conduit for the passage of the infraorbital nerve and artery."	"0018407"
"urn:miriam:uberon:0018408"	"http://purl.obolibrary.org/obo/UBERON_0018408"	"infra-orbital nerve"	"A branch of the maxillary nerve that enters the infraorbital canal and innervates the lower eyelid, upper lip, the nasal vestibule, the upper incisors, canines, premolars, upper gums, lower eyelid and conjunctiva, and part of the nose."	"0018408"
"urn:miriam:uberon:0018409"	"http://purl.obolibrary.org/obo/UBERON_0018409"	"infra-orbital groove of maxilla"	"A groove on the interior of the maxilla that is continuous with the infra-orbital canal and is the conduit for the passage of the infraorbital nerve and artery."	"0018409"
"urn:miriam:uberon:0018410"	"http://purl.obolibrary.org/obo/UBERON_0018410"	"lacteal"	"a lymphatic capillary that absorbs dietary fats in the villi of the small intestine."	"0018410"
"urn:miriam:uberon:0018411"	"http://purl.obolibrary.org/obo/UBERON_0018411"	"ligament of hip joint"	"A skeletal ligament that is part of a hip joint."	"0018411"
"urn:miriam:uberon:0018412"	"http://purl.obolibrary.org/obo/UBERON_0018412"	"vidian nerve"	"A nerve that is formed by the junction of the great petrosal nerve and the deep petrosal nerve and continues on to innervate the palate, nose and lacrimal gland."	"0018412"
"urn:miriam:uberon:0018413"	"http://purl.obolibrary.org/obo/UBERON_0018413"	"facial nerve canal"	"A Z-shaped canal running through the temporal bone from the internal acoustic meatus to the stylomastoid foramen. It is located within the middle ear region, according to its shape it is divided into three main segments: the labyrinthine, the tympanic, and the mastoidal segment ."	"0018413"
"urn:miriam:uberon:0018415"	"http://purl.obolibrary.org/obo/UBERON_0018415"	"ethmoid foramen"	"An bone foramen in the ethmoid bone."	"0018415"
"urn:miriam:uberon:0018424"	"http://purl.obolibrary.org/obo/UBERON_0018424"	"petrosal foramen"	"A foramen of skull that is part of a petrosal bone."	"0018424"
"urn:miriam:uberon:0018508"	"http://purl.obolibrary.org/obo/UBERON_0018508"	"foramen of nasal bone"	"A vascular foramen opening on the outer surface of a nasal bone."	"0018508"
"urn:miriam:uberon:0018529"	"http://purl.obolibrary.org/obo/UBERON_0018529"	"female inguinal ring"	"A inguinal ring that is part of a female reproductive system."	"0018529"
"urn:miriam:uberon:0018530"	"http://purl.obolibrary.org/obo/UBERON_0018530"	"male inguinal ring"	"A inguinal ring that is part of a male reproductive system."	"0018530"
"urn:miriam:uberon:0018531"	"http://purl.obolibrary.org/obo/UBERON_0018531"	"female superficial inguinal ring"	"A deep inguinal ring that is part of a female reproductive system."	"0018531"
"urn:miriam:uberon:0018532"	"http://purl.obolibrary.org/obo/UBERON_0018532"	"female deep inguinal ring"	"A deep inguinal ring that is part of a male reproductive system."	"0018532"
"urn:miriam:uberon:0018533"	"http://purl.obolibrary.org/obo/UBERON_0018533"	"crus of penis or clitoris"	"the continuation of each corpus cavernosum of the penis or clitoris, diverging posteriorly to be attached to the pubic arch."	"0018533"
"urn:miriam:uberon:0018534"	"http://purl.obolibrary.org/obo/UBERON_0018534"	"obsolete spinal cord reticular formation"		"0018534"
"urn:miriam:uberon:0018535"	"http://purl.obolibrary.org/obo/UBERON_0018535"	"forelimb feather"	"A feather that is part of a forelimb."	"0018535"
"urn:miriam:uberon:0018536"	"http://purl.obolibrary.org/obo/UBERON_0018536"	"wing feather"	"A feather that is part of a forelimb wing."	"0018536"
"urn:miriam:uberon:0018537"	"http://purl.obolibrary.org/obo/UBERON_0018537"	"tail feather"	"A feather that is part of a tail."	"0018537"
"urn:miriam:uberon:0018538"	"http://purl.obolibrary.org/obo/UBERON_0018538"	"breast feather"	"A feather that is part of a the upper ventral region of an animal's torso."	"0018538"
"urn:miriam:uberon:0018539"	"http://purl.obolibrary.org/obo/UBERON_0018539"	"dorsal feather"	"A feather that is part of a the dorsal region of an animal's torso."	"0018539"
"urn:miriam:uberon:0018540"	"http://purl.obolibrary.org/obo/UBERON_0018540"	"breast feather tract"	"A feather tract that is part of a the upper ventral region of an animal's torso."	"0018540"
"urn:miriam:uberon:0018542"	"http://purl.obolibrary.org/obo/UBERON_0018542"	"mandibular symphyseal region"	"The region of the mandible on or near the midline (near the mandiblular symphysis)"	"0018542"
"urn:miriam:uberon:0018543"	"http://purl.obolibrary.org/obo/UBERON_0018543"	"lumen of intestine"	"The anatomical space within the intestine."	"0018543"
"urn:miriam:uberon:0018544"	"http://purl.obolibrary.org/obo/UBERON_0018544"	"trigeminal nerve muscle"	"Muscle innervated by the trigeminal nerve (Cranial Nerve V)."	"0018544"
"urn:miriam:uberon:0018545"	"http://purl.obolibrary.org/obo/UBERON_0018545"	"nucleus of the bulbocavernosus"	"A cluster of motoneurons located in the anterior gray column of lumbar segments 5 and 6 of the spinal cord in the rat. Functionally it belongs to the somatic motoneuron pools of the subcortical motor system ( Swanson-2004 )"	"0018545"
"urn:miriam:uberon:0018549"	"http://purl.obolibrary.org/obo/UBERON_0018549"	"ventral wall of dorsal aorta"	"Region where blood progenitor markers are expressed. Probable site of definitive hematopoiesis between 36hpf and 4dpf."	"0018549"
"urn:miriam:uberon:0018550"	"http://purl.obolibrary.org/obo/UBERON_0018550"	"secondary incisor tooth"		"0018550"
"urn:miriam:uberon:0018551"	"http://purl.obolibrary.org/obo/UBERON_0018551"	"central incisor tooth"		"0018551"
"urn:miriam:uberon:0018552"	"http://purl.obolibrary.org/obo/UBERON_0018552"	"lateral incisor tooth"		"0018552"
"urn:miriam:uberon:0018553"	"http://purl.obolibrary.org/obo/UBERON_0018553"	"primary central incisor tooth"		"0018553"
"urn:miriam:uberon:0018554"	"http://purl.obolibrary.org/obo/UBERON_0018554"	"primary lateral incisor tooth"		"0018554"
"urn:miriam:uberon:0018561"	"http://purl.obolibrary.org/obo/UBERON_0018561"	"upper secondary canine tooth"	"A secondary canine tooth that is part of a upper jaw region."	"0018561"
"urn:miriam:uberon:0018562"	"http://purl.obolibrary.org/obo/UBERON_0018562"	"lower secondary canine tooth"	"A secondary canine tooth that is part of a lower jaw region."	"0018562"
"urn:miriam:uberon:0018568"	"http://purl.obolibrary.org/obo/UBERON_0018568"	"lower central secondary incisor tooth"	"A lower jaw incisor that is in_the_central_side_of a dentition."	"0018568"
"urn:miriam:uberon:0018570"	"http://purl.obolibrary.org/obo/UBERON_0018570"	"lower lateral secondary incisor tooth"	"A lower jaw incisor that is in_the_lateral_side_of a dentition."	"0018570"
"urn:miriam:uberon:0018571"	"http://purl.obolibrary.org/obo/UBERON_0018571"	"upper first secondary premolar tooth"		"0018571"
"urn:miriam:uberon:0018572"	"http://purl.obolibrary.org/obo/UBERON_0018572"	"upper second secondary premolar tooth"		"0018572"
"urn:miriam:uberon:0018573"	"http://purl.obolibrary.org/obo/UBERON_0018573"	"lower first secondary premolar tooth"		"0018573"
"urn:miriam:uberon:0018574"	"http://purl.obolibrary.org/obo/UBERON_0018574"	"lower second secondary premolar tooth"		"0018574"
"urn:miriam:uberon:0018575"	"http://purl.obolibrary.org/obo/UBERON_0018575"	"upper first secondary molar tooth"		"0018575"
"urn:miriam:uberon:0018576"	"http://purl.obolibrary.org/obo/UBERON_0018576"	"upper second secondary molar tooth"		"0018576"
"urn:miriam:uberon:0018577"	"http://purl.obolibrary.org/obo/UBERON_0018577"	"upper third secondary molar tooth"		"0018577"
"urn:miriam:uberon:0018578"	"http://purl.obolibrary.org/obo/UBERON_0018578"	"lower first secondary molar tooth"		"0018578"
"urn:miriam:uberon:0018579"	"http://purl.obolibrary.org/obo/UBERON_0018579"	"lower second secondary molar tooth"		"0018579"
"urn:miriam:uberon:0018580"	"http://purl.obolibrary.org/obo/UBERON_0018580"	"lower third secondary molar tooth"		"0018580"
"urn:miriam:uberon:0018583"	"http://purl.obolibrary.org/obo/UBERON_0018583"	"primary canine tooth"		"0018583"
"urn:miriam:uberon:0018584"	"http://purl.obolibrary.org/obo/UBERON_0018584"	"secondary canine tooth"		"0018584"
"urn:miriam:uberon:0018588"	"http://purl.obolibrary.org/obo/UBERON_0018588"	"upper first primary molar tooth"		"0018588"
"urn:miriam:uberon:0018589"	"http://purl.obolibrary.org/obo/UBERON_0018589"	"lower first primary molar tooth"		"0018589"
"urn:miriam:uberon:0018591"	"http://purl.obolibrary.org/obo/UBERON_0018591"	"upper primary incisor tooth"	"A primary incisor tooth that is part of a upper jaw region."	"0018591"
"urn:miriam:uberon:0018593"	"http://purl.obolibrary.org/obo/UBERON_0018593"	"upper central primary incisor tooth"	"A upper primary canine tooth that is in_the_central_side_of a dentition."	"0018593"
"urn:miriam:uberon:0018594"	"http://purl.obolibrary.org/obo/UBERON_0018594"	"upper lateral primary incisor tooth"	"A upper primary canine tooth that is in_the_lateral_side_of a dentition."	"0018594"
"urn:miriam:uberon:0018595"	"http://purl.obolibrary.org/obo/UBERON_0018595"	"lower central primary incisor tooth"	"A lower primary incisor tooth that is in_the_central_side_of a dentition."	"0018595"
"urn:miriam:uberon:0018596"	"http://purl.obolibrary.org/obo/UBERON_0018596"	"lower lateral primary incisor tooth"	"A lower primary incisor tooth that is in_the_lateral_side_of a dentition."	"0018596"
"urn:miriam:uberon:0018597"	"http://purl.obolibrary.org/obo/UBERON_0018597"	"upper primary canine tooth"	"A primary canine tooth that is part of a upper jaw region."	"0018597"
"urn:miriam:uberon:0018598"	"http://purl.obolibrary.org/obo/UBERON_0018598"	"lower primary canine tooth"	"A primary canine tooth that is part of a lower jaw region."	"0018598"
"urn:miriam:uberon:0018599"	"http://purl.obolibrary.org/obo/UBERON_0018599"	"upper second primary molar tooth"		"0018599"
"urn:miriam:uberon:0018600"	"http://purl.obolibrary.org/obo/UBERON_0018600"	"lower second primary molar tooth"		"0018600"
"urn:miriam:uberon:0018601"	"http://purl.obolibrary.org/obo/UBERON_0018601"	"lower central incisor tooth"	"A incisor tooth that is in_the_central_side_of a dentition and is part of a lower jaw region."	"0018601"
"urn:miriam:uberon:0018602"	"http://purl.obolibrary.org/obo/UBERON_0018602"	"lower lateral incisor tooth"	"A incisor tooth that is in_the_lateral_side_of a dentition and is part of a lower jaw region."	"0018602"
"urn:miriam:uberon:0018603"	"http://purl.obolibrary.org/obo/UBERON_0018603"	"upper central incisor tooth"	"A incisor tooth that is in_the_central_side_of a dentition and is part of a upper jaw region."	"0018603"
"urn:miriam:uberon:0018604"	"http://purl.obolibrary.org/obo/UBERON_0018604"	"upper lateral incisor tooth"	"A incisor tooth that is in_the_lateral_side_of a dentition and is part of a upper jaw region."	"0018604"
"urn:miriam:uberon:0018606"	"http://purl.obolibrary.org/obo/UBERON_0018606"	"molar tooth 2"	"The molar tooth of the upper or lower jaw that is phylogenetically number 2"	"0018606"
"urn:miriam:uberon:0018607"	"http://purl.obolibrary.org/obo/UBERON_0018607"	"permanent molar tooth 2"		"0018607"
"urn:miriam:uberon:0018608"	"http://purl.obolibrary.org/obo/UBERON_0018608"	"permanent molar tooth 1"		"0018608"
"urn:miriam:uberon:0018613"	"http://purl.obolibrary.org/obo/UBERON_0018613"	"secondary upper tooth"		"0018613"
"urn:miriam:uberon:0018614"	"http://purl.obolibrary.org/obo/UBERON_0018614"	"permanent lower tooth"		"0018614"
"urn:miriam:uberon:0018616"	"http://purl.obolibrary.org/obo/UBERON_0018616"	"primary upper tooth"		"0018616"
"urn:miriam:uberon:0018617"	"http://purl.obolibrary.org/obo/UBERON_0018617"	"primary lower tooth"		"0018617"
